STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-12,,,83,"H,,S",94,",,S",77,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-13,,,82,"H,,S",90,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-14,,,82,"H,,S",89,",,S",76,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-15,0.00,",,S",83,"H,,S",91,",,S",76,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-16,0.04,",,S",82,"H,,S",90,",,S",76,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-17,0.31,",,S",83,"H,,S",90,",,S",74,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-18,0.00,",,S",83,"H,,S",92,",,S",75,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-19,,,84,"H,,S",92,",,S",74,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-20,,,84,"H,,S",92,",,S",77,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-21,,,85,"H,,S",,,76,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-22,,,85,"H,,S",95,",,S",77,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-23,,,84,"H,,S",94,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-24,,,81,"H,,S",92,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-25,,,80,"H,,S",,,68,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-26,,,80,"H,,S",91,",,S",68,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-27,,,80,"H,,S",90,",,S",70,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-28,,,80,"H,,S",,,69,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-29,,,80,"H,,S",88,",,S",71,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-30,,,78,"H,,S",83,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-10-31,0.00,",,S",78,"H,,S",87,",,S",72,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-01,,,78,"H,,S",,,72,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-02,,,78,"H,,S",,,72,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-03,,,80,"H,,S",89,",,S",71,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-04,,,82,"H,,S",90,",,S",71,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-05,,,82,"H,,S",92,",,S",74,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-06,,,81,"H,,S",91,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-07,,,81,"H,,S",92,",,S",71,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-08,,,79,"H,,S",90,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-09,,,76,"H,,S",,,68,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-10,,,78,"H,,S",,,67,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-11,,,77,"H,,S",88,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-12,,,77,"H,,S",,,67,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-13,,,78,"H,,S",90,",,S",67,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-14,,,78,"H,,S",90,",,S",65,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-15,,,78,"H,,S",,,68,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-16,,,79,"H,,S",91,",,S",71,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-17,,,77,"H,,S",84,",,S",71,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-18,,,78,"H,,S",89,",,S",70,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-19,,,76,"H,,S",87,",,S",68,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-20,,,76,"H,,S",87,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-21,,,75,"H,,S",87,",,S",67,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-22,,,75,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-23,,,74,"H,,S",87,",,S",63,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-24,,,75,"H,,S",87,",,S",63,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-25,,,75,"H,,S",86,",,S",66,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-26,,,74,"H,,S",85,",,S",65,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-27,,,76,"H,,S",88,",,S",65,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-28,,,76,"H,,S",87,",,S",66,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-29,,,75,"H,,S",85,",,S",65,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-11-30,,,78,"H,,S",85,",,S",66,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-01,0.00,",,S",80,"H,,S",90,",,S",72,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-02,,,79,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-03,,,76,"H,,S",85,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-04,0.00,",,S",75,"H,,S",85,",,S",65,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-05,,,74,"H,,S",85,",,S",66,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-06,,,76,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-07,,,74,"H,,S",83,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-08,,,73,"H,,S",82,",,S",64,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-09,,,72,"H,,S",,,64,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-10,,,74,"H,,S",,,63,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-11,,,75,"H,,S",83,",,S",66,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-12,0.00,",,S",78,"H,,S",87,",,S",67,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-13,0.00,",,S",75,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-14,,,73,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-15,,,68,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-16,,,65,"H,,S",76,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-17,,,67,"H,,S",,,53,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-18,0.31,",,S",64,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-19,0.20,",,S",64,"H,,S",76,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-20,0.00,",,S",64,"H,,S",76,",,S",52,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-21,,,66,"H,,S",75,",,S",54,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-22,,,67,"H,,S",,,61,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-23,,,70,"H,,S",79,",,S",58,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-24,,,69,"H,,S",76,",,S",63,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-25,,,65,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-26,,,63,"H,,S",,,54,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-27,,,65,"H,,S",78,",,S",53,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-28,,,64,"H,,S",77,",,S",53,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-29,,,65,"H,,S",79,",,S",53,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-30,,,70,"H,,S",78,",,S",55,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2015-12-31,,,67,"H,,S",80,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-01,,,67,"H,,S",81,",,S",55,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-02,,,67,"H,,S",79,",,S",57,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-03,,,67,"H,,S",78,",,S",58,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-04,,,67,"H,,S",80,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-05,,,66,"H,,S",,,54,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-06,,,66,"H,,S",,,56,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-07,,,68,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-08,,,71,"H,,S",83,",,S",58,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-09,,,72,"H,,S",,,62,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-10,,,68,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-11,,,67,"H,,S",,,55,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-12,,,66,"H,,S",80,",,S",54,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-13,,,66,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-14,,,67,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-15,,,70,"H,,S",83,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-16,,,70,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-17,,,69,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-18,,,69,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-19,,,71,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-20,,,67,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-21,,,65,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-22,,,62,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-23,,,61,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-24,,,60,"H,,S",,,50,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-25,,,62,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-26,,,64,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-27,,,67,"H,,S",,,54,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-28,,,70,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-29,,,69,"H,,S",,,59,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-30,,,71,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-01-31,,,74,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-01,,,74,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-02,,,76,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-03,,,75,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-04,,,70,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-05,,,69,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-06,,,70,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-07,,,72,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-08,,,76,"H,,S",,,62,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-09,,,73,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-10,,,74,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-11,,,78,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-12,,,77,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-13,,,77,"H,,S",,,64,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-14,,,77,"H,,S",,,71,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-15,,,79,"H,,S",,,69,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-16,,,81,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-17,,,81,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-18,,,83,"H,,S",,,71,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-19,,,84,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-20,,,86,"H,,S",,,72,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-21,,,85,"H,,S",97,",,S",,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-22,,,82,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-23,,,79,"H,,S",,,72,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-24,,,74,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-25,,,76,"H,,S",,,67,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-26,,,76,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-27,,,79,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-28,,,79,"H,,S",,,71,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-02-29,,,80,"H,,S",,,71,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-01,,,81,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-02,,,80,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-03,,,82,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-04,,,83,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-05,,,85,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-06,,,83,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-07,,,83,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-08,,,84,"H,,S",,,73,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-09,,,87,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-10,,,85,"H,,S",,,78,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-11,,,86,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-12,,,87,"H,,S",,,78,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-13,,,83,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-14,,,80,"H,,S",,,71,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-15,,,83,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-16,,,82,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-17,,,82,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-18,,,84,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-19,,,79,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-20,,,85,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-21,,,88,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-22,,,86,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-23,,,81,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-24,,,84,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-25,,,85,"H,,S",,,74,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-26,,,85,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-27,,,85,"H,,S",94,",,S",78,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-28,,,85,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-29,,,86,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-30,,,86,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-03-31,,,85,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-01,,,79,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-02,,,86,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-03,,,87,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-04,,,88,"H,,S",,,82,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-05,,,88,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-06,,,91,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-07,,,91,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-08,,,90,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-09,,,92,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-10,,,93,"H,,S",,,81,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-11,,,95,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-12,,,94,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-13,,,92,"H,,S",,,80,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-14,,,91,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-15,,,92,"H,,S",,,82,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-16,,,89,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-17,,,90,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-18,,,90,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-19,,,91,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-20,,,89,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-21,,,90,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-22,,,91,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-23,,,91,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-24,,,93,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-25,,,91,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-26,,,91,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-27,,,91,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-28,,,90,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-29,,,92,"H,,S",,,82,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-04-30,,,92,"H,,S",,,82,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-01,,,91,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-02,,,91,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-03,,,88,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-04,,,84,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-05,,,88,"H,,S",,,72,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-06,,,90,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-07,,,86,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-08,,,87,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-09,,,89,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-10,,,91,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-11,,,90,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-12,,,91,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-13,,,88,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-14,,,87,"H,,S",,,72,",,S"
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-15,,,90,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-16,,,89,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-17,,,88,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-18,,,90,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-19,,,83,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-20,1.14,",,S",80,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-21,0.00,",,S",83,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-22,,,87,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-23,,,87,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-24,,,88,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-25,,,85,"H,,S",,,,
IN024141500,"CALCUTTA DUM DUM, IN",22.65,88.45,6.0,2016-05-26,,,89,"H,,S",,,,
